Feature_ID	mz	rt
217	125.0324522	0.386609138
218	125.0905979	5.576588533
219	125.0906143	4.5749147
220	125.9612421	0.282335213
221	125.9865521	0.336801733
222	126.0528386	0.419962267
223	126.0916124	2.132725917
224	126.9898235	0.336801733
225	126.9983827	0.27999182
226	127.0368784	0.476815112
227	128.0195513	0.339205377
228	128.0457229	2.1556458
229	129.0203302	0.335927283
230	129.0184718	0.671006523
231	129.0525598	0.48426226
232	129.0661051	0.453849963
233	129.9793315	0.336519738
234	130.0170591	0.33793338
235	130.0501155	0.707049752
236	130.0865041	0.590469953
237	130.1592779	2.291391933
238	130.9653392	0.330741997
239	131.0493317	2.0298461
240	131.0533955	0.70974164
241	131.0817402	5.60636225
242	131.0897951	0.592003905
243	131.1180757	0.539417747
244	131.1625646	2.291391933
245	131.533692	0.02542628
246	131.5337579	2.528463283
247	131.974396	0.124154742
248	132.0034069	0.37646838
249	132.0034127	4.91463455
250	132.0656848	0.723029643
251	132.0657518	0.970580393
252	132.0769856	0.463554577
253	132.1021352	1.017730933
254	132.9983627	0.33906448
255	133.0319362	0.6162006
256	133.0609167	0.592155273
257	133.0802255	0.463129
258	133.0990798	1.0509437
259	133.0973168	0.353359617
260	133.1054314	1.032008967
261	134.0190489	0.40040391
262	134.0449106	0.444468962
263	134.0811848	0.460602817
264	134.1063204	1.051740667
265	135.0029881	0.377971152
266	135.0029669	0.606289078
267	135.1017093	2.217304417
268	135.1169733	3.69118
269	135.9454539	0.288478845
270	136.048224	0.46054864
271	136.0757682	0.91850356
272	136.9532986	0.28473501
273	136.9532819	1.744568133
274	137.0459381	0.656227013
275	137.0458731	1.933666033
276	138.0526727	0.468122312
277	138.9065383	0.423597097
278	138.9915145	0.33560033
279	139.0179443	0.336517763
280	139.017935	0.034910732
281	139.0502848	0.61488386
282	139.9879125	0.087720229
283	140.0107709	0.472990747
284	140.0682815	4.7032912
285	140.0683345	0.415902728
286	140.0682518	2.328144483
287	140.0819599	5.691728933
288	140.9035593	0.429198227
289	141.0658975	0.520432112
290	141.9587139	0.187366698
291	142.9481433	0.448183477
292	143.1179665	0.615855262
293	143.9969923	0.338176422
294	144.1020086	0.487191263
295	144.1019686	2.11250725
296	144.6052699	0.614162037
297	145.0002022	0.334743913
298	145.0352575	0.042894272
299	145.0472835	0.432823293
300	145.1052774	0.48724376
301	145.1336125	0.597013522
302	145.9929255	0.339495628
303	146.0299594	0.339968817
304	146.0420237	0.7004847
305	146.0601011	2.200021833
306	146.0600929	2.753037567
307	146.0812069	1.432070867
308	146.0812435	0.463658163
309	146.117625	2.150437683
310	146.1176628	0.473024947
311	147.0307214	0.336517763
312	147.0474363	1.430669767
313	147.0441133	0.90898258
314	147.0764596	0.96512505
315	147.0764773	0.435165847
316	147.1128807	0.356448313
317	147.1209163	0.47490674
318	147.5943171	0.844101798
319	147.9897537	0.336517763
320	148.027415	0.336519738
321	148.0427211	0.613642747
322	148.0604977	0.444521282
323	148.0968525	0.602066888
324	148.9354247	0.39377082
325	148.9770765	0.269975335
326	148.9758168	1.8006349
327	149.0187209	0.387726267
328	149.0598152	2.0290818
329	149.0638687	0.4375545
330	149.0823733	5.535490233
331	149.0823741	5.922213867
332	150.014225	0.25948016
333	150.0584637	0.616320642
334	150.9324171	0.391020465
335	150.976797	0.387734897
336	151.0089	0.34003602
337	151.0353946	0.339134928
338	151.0614693	1.501241633
339	151.0617201	0.61642802
340	151.0965047	1.958609467
341	151.1442471	0.44337149
342	152.0096233	0.339285962
343	152.0220891	0.453595693
344	152.031883	0.703081745
345	152.0362062	0.336979683
346	152.0541711	0.616237783
347	152.0707161	2.15885185
348	152.068344	0.604291733
349	152.9471881	0.358971105
350	153.006323	0.335592525
351	152.9949391	0.060809546
352	153.0328782	0.335361448
353	153.0407459	0.767338925
354	153.0659093	1.599289817
355	153.0677992	2.059100833
356	153.1275096	3.651440767
357	153.9559809	0.292371623
358	153.9559681	1.8181726
359	154.0265178	0.462887
360	154.0498791	1.493122467
361	154.0475273	0.765351863
362	154.0587557	0.46129073
363	154.0692174	1.614989483
364	154.8804363	0.426357763
365	154.9637318	0.292407242
366	154.9902991	0.042116248
367	154.9902495	2.0406336
368	154.990241	0.296926022
369	155.0791733	0.378611735
370	155.0815176	1.787808983
371	156.014208	0.337358425
372	156.0267503	0.444218783
373	156.0422389	0.40965753
374	156.0768619	0.42844921
375	156.0768973	5.48739025
376	156.0768939	5.909967833
377	156.8775241	0.42856852
378	156.9906824	0.033096397
379	157.0455915	0.409458783
380	157.0608418	0.48226574
381	157.0836321	2.197506367
382	157.9738783	0.21685385
383	158.0403682	0.411713063
384	158.0812756	2.218817533
385	158.0924498	0.744723323
386	158.1176711	2.20980595
387	158.1175968	0.598881763
388	158.1540385	3.358993317
389	158.9220428	0.451129897
390	158.9614299	0.149346787
391	158.9642809	0.367230057
392	158.9860944	0.034464583
393	159.0277754	0.652239677
394	159.0628417	0.483772493
395	159.0917037	2.197608583
396	159.1209682	2.199215333
397	159.967445	0.37604866
398	159.9692428	0.20440653
399	160.0605359	0.780262413
400	160.0968857	2.088185667
401	160.0968486	0.535598737
402	160.1332849	0.58825479
403	160.1332854	2.360983867
404	160.5981431	2.1898038
405	160.9723655	0.23332147
406	161.1365556	0.586763117
407	161.5973824	1.441082717
408	161.9695583	0.282984755
409	162.0074628	0.336519738
410	162.0583129	1.561626467
411	162.0761065	0.720074433
412	162.1125579	0.440060598
413	163.0026984	0.33793338
414	163.0341533	2.20890395
415	163.0600584	0.474685835
416	163.0979277	5.7346348
417	163.115851	0.43901011
418	163.9402299	0.287629017
419	163.9649384	0.284253682
420	164.0294806	0.415687323
421	164.0739701	1.430628383
422	164.0917989	1.795926933
423	164.9093254	0.391072727
424	164.9300537	0.427421965
425	164.9481296	0.288646103
426	165.0547058	0.92125438
427	165.0757742	0.482143793
428	165.1135574	5.6349244
429	166.0532536	0.444571417
430	166.0723615	0.686905705
431	166.0863878	2.034644967
432	166.9062392	0.391072727
433	166.9863616	1.797522933
434	166.9864576	0.33560033
435	167.0128902	0.04196908
436	167.0128686	1.991530083
437	167.0129022	2.4313939
438	167.0129026	0.337807707
439	167.0679627	0.373280697
440	167.0836176	2.028791467
441	167.0896853	2.030643867
442	167.0928372	5.706043367
443	168.0161746	0.333372343
444	168.0631609	1.440413617
445	168.0929453	2.0298461
446	168.1019025	1.433402133
447	168.1230388	1.95390935
448	169.0356832	0.618391088
449	169.0458529	0.337847073
450	169.0471664	1.78230785
451	169.0584248	0.42497924
452	169.0607725	2.245869967
453	169.0607958	2.4940443
454	169.0947971	0.387080325
455	169.0971406	2.0558966
456	169.9773077	0.044469211
457	169.9857328	0.367535768
458	170.0326419	0.462887
459	170.0423877	0.436121288
460	170.0811723	2.125710733
461	170.1175763	2.441052333
462	170.8543497	0.412744503
463	170.9577255	0.359171417
464	171.0056749	0.337092
465	171.043363	0.338595323
466	171.0764084	0.694441948
467	171.099215	2.397303433
468	171.149233	0.776794945
469	171.9917759	0.335197972
470	171.9929962	0.044493915
471	172.0717054	2.165981133
472	172.0967862	0.597667077
473	172.0968034	2.3380124
474	172.1063569	2.031273333
475	172.1332064	2.542000333
476	172.1525223	0.778693367
477	172.1696335	3.3969493
478	172.995049	0.337807707
479	173.0301733	0.054024356
480	173.0301694	2.057688033
481	173.042125	0.446187897
482	173.075096	2.1667664
483	173.07849	1.956355733
484	173.09209	0.561481593
485	174.0248153	0.339205377
486	174.0761369	0.558334087
487	174.1237381	1.6556039
488	174.9381249	0.38012943
489	175.0256031	0.336521713
490	175.03421	2.522435267
491	175.0314527	1.690526733
492	175.0314602	1.250978633
493	175.0477966	1.530847033
494	175.0577391	0.425553663
495	175.0788596	2.283443833
496	175.1077504	0.609070817
497	175.1190477	0.42438753
498	176.0223327	0.334795613
499	176.0706465	2.78076165
500	176.073999	2.1430673
501	176.1030161	0.439707017
502	176.1050346	1.842487333
503	176.1280091	0.526697165
504	176.9361658	0.3778662
505	176.9719579	0.149237608
506	177.0546991	3.511202233
507	177.0610922	0.37542703
508	177.0870857	2.772178467
509	177.0870776	2.351708867
510	177.9961183	0.356275913
511	178.0587665	0.409665382
512	178.0862377	0.59240798
513	178.9926563	0.54902798
514	180.0655312	2.4093599
515	180.0866261	0.454058717
516	180.8831451	0.390209408
517	180.9038938	0.42360841
518	180.9897974	0.098545663
519	180.9897721	1.930993
520	181.0582396	0.557141127
521	181.083529	0.37799647
522	181.0859488	3.1266511
523	181.9508065	0.292155927
524	181.9881993	0.071791632
525	181.988179	0.30815845
526	182.081282	0.919052953
527	182.0788806	2.086286283
528	182.1023571	0.489947082
529	182.1288523	2.4387168
530	182.9852413	0.080584806
531	182.9852336	0.283181497
532	182.9852024	1.941904833
533	183.0845827	0.91848051
534	183.1016454	2.741571533
535	183.1128512	1.995124317
536	183.9885421	0.083555014
537	184.0720752	3.784548533
538	184.0854853	0.922182317
539	184.0945155	0.42561157
540	184.985604	0.14946111
541	185.0234156	0.334655828
542	185.023331	0.044495978
543	185.0306394	0.61181356
544	185.0420883	0.393254927
545	185.1285329	2.141070017
546	186.0185347	0.343302732
547	186.0872853	0.590709975
548	186.1124499	1.1533685
549	186.1125037	2.521644933
550	186.1124496	0.58976411
551	186.1318205	2.137532283
552	186.148839	1.317140267
553	186.2216414	2.732378667
554	186.5394296	1.2869477
555	186.9562623	0.148196443
556	186.9809794	0.154801683
557	187.0576822	0.4753946
558	187.0713329	0.778431187
559	187.1077281	0.628067688
560	187.9640073	0.21758598
561	188.0473356	3.016998217
562	188.070664	2.18841095
563	188.1281045	2.4387168
564	189.0069957	0.970079313
565	189.0739807	2.19158075
566	189.0870059	0.85197853
567	189.0869984	1.266870483
568	189.0869725	0.529974227
569	189.0869837	1.824627967
570	189.1233742	1.963084217
571	189.1233645	0.58740781
572	189.1598167	0.388605613
573	190.0023054	0.334731887
574	190.049769	0.034960629
575	190.08218	0.704348727
576	190.0862719	2.049132067
577	190.1266587	1.964289933
578	190.9119606	0.38109271
579	191.0767123	0.381552027
580	191.1389313	1.456482733
581	191.1794497	3.690889583
582	192.0323862	0.556028918
583	192.0617003	0.336887433
584	192.0654498	2.0002334
585	192.1052259	2.289958217
586	192.1594142	0.59769458
587	192.1828722	3.691173333
588	192.9100824	0.380956653
589	193.034332	0.654562913
590	193.1547859	0.439712145
591	193.9737177	0.3590179
592	194.1175055	1.9606256
593	194.1151828	2.5415483
594	194.158039	0.44216663
595	194.9812392	0.335716848
596	195.0876813	2.316710667
597	195.0992031	0.372251883
598	195.1226631	2.098231633
599	195.9933828	0.034974962
600	196.0167304	0.032840381
601	196.0604432	2.152220767
602	196.1542598	1.967315467
603	196.8650673	0.443362742
604	197.0406845	0.337420283
605	197.1008983	0.40650691
606	197.1284232	2.303781483
607	198.0073161	0.887431427
608	198.0970402	0.456056597
609	198.8620744	0.436700155
610	199.1076801	0.612362625
611	199.1441028	2.03423545
612	199.1692901	5.426292667
613	199.9878713	0.265772343
614	199.9878849	0.044435932
615	199.9878394	2.1042838
616	200.0406549	0.393454352
617	200.2009076	3.765794017
618	200.9065718	0.460305513
619	200.9722246	0.218696368
620	200.9912652	0.063721381
621	201.0869324	1.250978633
622	201.1471621	2.0719305
623	202.1436786	2.060357833
624	203.052676	0.422780793
625	203.1390755	1.916129
626	203.1501628	0.517162812
627	203.1795006	3.575765617
628	204.0560339	0.422331977
629	204.1019229	2.775084367
630	204.1053365	2.5491344
631	204.1231494	0.5969519
632	204.1342984	1.0349765
633	204.1423472	1.908681067
634	204.1535804	0.493580963
635	204.9570479	0.362891595
636	204.9667993	0.174896833
637	205.0568682	0.42093323
638	205.0641121	1.01154274
639	205.0682701	0.422331977
640	205.097275	2.1920559
641	205.1263851	0.597554093
642	206.0811844	2.6278038
643	206.0943028	2.194392083
644	206.1005828	2.195069567
645	206.1273261	0.597706077
646	206.8939129	0.396915748
647	207.017599	0.972883277
648	207.1038363	2.188690167
649	207.110471	2.122860817
650	207.1451705	0.460470155
651	207.9982341	0.432319483
652	208.039316	0.335927283
653	208.0393247	0.034908332
654	208.039388	2.387503367
655	208.0394109	2.800817167
656	208.1137244	2.140546817
657	208.133194	2.130543083
658	208.634473	0.978124222
659	208.890952	0.397005905
660	209.0920807	1.997402867
661	209.1900215	3.652225467
662	210.0608241	0.672687107
663	210.0953784	1.994763833
664	210.1100212	2.437907883
665	210.193436	3.645178667
666	210.8880058	0.396759853
667	210.9057684	0.386622947
668	211.0576936	2.231786517
669	211.071326	2.188740833
670	211.1076814	2.043276333
671	211.1440758	2.518822633
672	212.0916661	1.957906417
673	212.1491859	2.097994433
674	212.8389433	0.434222793
675	213.018236	0.334769763
676	213.0869319	2.252169433
677	213.1120926	2.5130421
678	214.0065566	0.448265833
679	214.118583	2.016309117
680	214.8360093	0.434667363
681	214.9173773	0.336201032
682	215.0161863	0.667483492
683	215.0483917	2.007455567
684	215.1254217	2.385492917
685	215.1390154	2.01570155
686	215.1390307	1.242572783
687	216.0195545	0.675362927
688	216.9228229	0.389583157
689	216.9506321	0.336887433
690	217.0819047	0.482484203
691	217.104641	2.1030185
692	217.1182901	0.713380295
693	217.1546511	1.976382167
694	217.1798663	5.417059317
695	217.9261395	0.38601585
696	218.042563	0.382030753
697	218.0852294	0.48215178
698	218.113484	0.583213367
699	218.1387146	1.47876815
700	218.9198618	0.389583157
701	218.9836487	0.335197972
702	219.0266495	0.415822747
703	219.0974759	0.486169527
704	219.1339566	2.066494433
705	219.1339593	0.86165675
706	219.1420167	1.477722683
707	219.1703352	0.477939547
708	220.0299484	0.41246631
709	220.117958	2.104394267
710	220.1366082	2.567894083
711	220.9345984	0.362855387
712	221.0246855	0.414303393
713	221.0920354	1.4402552
714	221.095445	0.889914653
715	221.1172438	2.626222967
716	221.1212808	2.104661633
717	221.1860096	0.427130098
718	222.079427	1.882373267
719	222.1893179	0.425566393
720	222.8678454	0.397156677
721	223.084295	2.137532283
722	223.0965384	3.126069217
723	223.0965126	3.5108619
724	223.107654	2.167789467
725	223.1692761	3.5202957
726	223.1805017	2.28406045
727	223.9883062	0.04449143
728	223.9883115	0.26121019
729	224.0116422	0.049838715
730	224.0553434	2.411870467
731	224.1837842	2.282678067
732	224.8649005	0.39700886
733	225.0345525	0.410731467
734	225.0869766	2.376690783
735	225.9991392	3.112557417
736	226.0120179	0.043912315
737	226.0120039	0.270049047
738	226.0821721	0.59751111
739	226.1801595	3.00774415
740	226.9515469	0.375249152
741	227.0525111	1.946366867
742	227.063765	0.45497025
743	227.1025606	2.095208167
744	227.1250355	0.45749607
745	227.1389684	2.342953867
746	227.95488	0.374714777
747	227.9827137	0.262595845
748	227.9827238	0.044635405
749	228.0074008	0.053967617
750	228.1343058	2.181225067
751	228.1959241	3.246695583
752	228.1958885	4.827819117
753	228.2322925	4.212893833
754	228.9558304	0.37626181
755	229.1183457	0.567389045
756	229.1547234	0.662387078
757	229.1547343	2.161716567
758	229.1546975	1.888874767
759	229.1992503	3.249408967
760	229.6397916	1.962349867
761	230.0336232	0.966197767
762	230.0424282	2.4846126
763	230.1135772	0.58304693
764	230.1387648	1.9730494
765	230.1580227	0.662224283
766	230.1580619	2.1596997
767	230.1580344	1.888874767
768	230.1751321	2.5102584
769	230.1863348	2.13716795
770	230.1863353	0.863756372
771	230.2479721	3.102713967
772	230.9901448	0.66720771
773	231.08393	2.106407633
774	231.0975232	0.611520517
775	231.1226945	2.515336967
776	231.1339418	0.466422282
777	231.1451607	0.454163357
778	231.1703677	2.195473933
779	231.2512736	3.102281733
780	231.9331805	0.278718433
781	232.1080666	2.0629201
782	232.154377	2.136737833
783	232.1736671	2.1995208
784	232.8967222	0.389556117
785	232.9174701	0.381529287
786	232.9281852	0.336801733
787	233.1132219	0.744673767
788	233.1495879	0.95717245
789	233.1496419	2.11428475
790	233.6185169	2.054856167
791	233.9000793	0.38761778
792	234.055955	0.378828293
793	234.1201223	2.055847467
794	234.1530108	0.950434833
795	234.8938724	0.388226497
796	234.961198	0.336887433
797	235.0688531	2.253016867
798	235.0924943	0.95080723
799	235.0925032	2.1250892
800	235.0924758	1.868141467
801	235.0925354	2.7730384
802	235.1188661	1.942192367
803	235.1188923	0.84827666
804	235.1652334	0.444165343
805	235.9619009	0.335618812
806	236.0715887	0.37799647
807	236.1281203	2.226956283
808	236.8917557	0.389586558
809	236.908472	0.36860528
810	236.998129	0.667483492
811	237.0749128	0.38203607
812	237.1233795	2.19570895
813	237.1577622	2.038477683
814	237.6593831	2.036531033
815	237.8732845	3.849840867
816	238.0673911	0.385331233
817	238.8417335	0.396371463
818	239.0638075	0.477734498
819	239.091383	2.5615933
820	239.1059993	0.430832543
821	239.1025755	1.938569317
822	239.1488717	2.169901733
823	239.8011078	1.936965867
824	239.966528	0.334743913
825	240.0671168	0.476339833
826	240.1093344	0.425619167
827	240.1804884	2.101435317
828	240.8388518	0.394888253
829	241.107064	3.1262308
830	241.1029374	0.436248555
831	241.1546094	0.719402827
832	241.9995246	0.336061022
833	242.0998213	2.104574333
834	242.9255595	0.3765117
835	243.0546877	1.9596856
836	243.1339752	2.3993885
837	243.928755	0.368702447
838	244.0128475	0.886218613
839	244.0492606	2.012356067
840	244.0792211	0.42507545
841	244.154355	2.233525617
842	244.1908114	3.007908733
843	244.2635853	3.141023933
844	244.6632908	2.1712852
845	244.9236141	0.377384663
846	245.076806	0.882387553
847	245.0768345	0.588310345
848	245.1285504	2.58604805
849	245.1356571	0.465613317
850	245.1495651	2.005770717
851	245.1496243	2.4661861
852	245.1607808	1.5340322
853	245.1649295	2.169985933
854	245.1860507	2.332979567
855	245.194171	3.007209767
856	246.037318	2.411641533
857	246.090702	0.505964905
858	246.1448264	2.079423233
859	246.170029	2.2843058
860	246.1893538	2.33240925
861	247.1110748	2.095921633
862	247.1288805	1.051231467
863	247.1288621	2.0246552
864	247.1441525	2.276104133
865	247.173289	2.284758
866	248.0951226	2.122537017
867	248.147463	2.276104133
868	248.1492894	0.907848873
869	248.1679097	2.800062167
870	248.8706413	0.387714947
871	248.9761528	0.624250697
872	249.0455578	0.425635417
873	249.0539428	1.794542767
874	249.0539636	0.950434833
875	249.1080491	0.522489983
876	249.1557367	0.46606791
877	250.0386004	2.0290818
878	250.1590285	0.468300637
879	250.1777852	3.24568965
880	250.2165769	3.65184445
881	250.8678644	0.38753911
882	250.9387417	0.336517763
883	251.0638144	2.172085367
884	251.1278117	3.45144795
885	251.2006051	5.1611701
886	252.0455175	0.382455593
887	253.0488595	0.386533465
888	253.0662017	0.973247997
889	253.1294715	0.560059303
890	253.1182368	1.989934733
891	253.2162254	3.70845785
892	254.0594318	2.746830333
893	254.1327935	0.563234437
894	254.1611134	1.989299517
895	254.2479005	4.318475667
896	254.8236301	0.434734545
897	254.9490984	0.259433347
898	255.028785	0.70534048
899	255.0377472	0.4831348
900	255.0627291	2.750013083
901	255.159128	3.3400209
902	255.6553197	2.215038667
903	255.9441149	0.334769763
904	256.1754235	2.1680949
905	256.2635968	4.587798967
906	256.2634814	3.188437383
907	256.8206861	0.435102477
908	257.0743156	0.51095458
909	257.1130834	1.943102433
910	257.1471579	0.42058974
911	257.2668892	4.588128433
912	257.9771245	0.336887433
913	258.1101685	0.45003334
914	258.1101245	2.22763395
915	258.8178241	0.44048766
916	258.8652992	0.444536617
917	258.8994754	0.37810726
918	259.0925489	0.700068515
919	259.1134609	0.458272815
920	259.1474625	0.278651327
921	259.180557	2.460729833
922	259.9747775	0.333676652
923	260.1605125	2.086019067
924	260.1604761	1.0701826
925	260.1857242	2.491108833
926	260.6783848	2.314473917
927	260.8975783	0.377947893
928	261.0112522	0.4375545
929	261.045808	0.47299845
930	261.0652092	1.9383793
931	261.0880386	0.418326947
932	261.1308656	2.175523233
933	261.144554	2.1338852
934	261.1638284	2.088821
935	261.1808874	0.482712433
936	261.1890214	2.49110185
937	262.0913553	0.4184638
938	262.1284937	0.76742761
939	262.1438516	3.4444188
940	262.1478597	2.19448765
941	262.1648796	1.961965067
942	262.915428	0.387663017
943	263.0874029	0.610658763
944	263.1390988	2.290723267
945	263.1462202	0.46797255
946	263.2006724	3.698025767
947	263.2370771	4.427333033
948	263.2370626	4.6870671
949	264.1424274	2.290723267
950	264.8523465	0.389430152
951	264.9501388	0.61926432
952	265.0230493	0.425414433
953	265.1183498	2.379695533
954	265.1546766	2.230823083
955	265.1510753	3.302172033
956	265.2526541	4.990736633
957	265.2526692	4.6680921
958	266.1216735	2.376423833
959	266.1387245	2.311364167
960	266.1727394	3.0078456
961	266.8495413	0.391678085
962	267.0587508	0.587510973
963	267.1315239	2.45813955
964	267.1339646	2.038896467
965	267.1679053	2.3322602
966	268.8465927	0.396038528
967	268.8940903	0.42139698
968	269.0743839	0.589877108
969	269.0880187	1.9284492
970	269.1131484	1.923365667
971	269.1260365	2.275637683
972	269.1384217	3.45349645
973	269.1607934	0.796421242
974	270.1164439	1.9275734
975	270.144794	1.958644083
976	270.1642251	0.795492297
977	270.7975639	0.442833753
978	270.9776951	0.374714777
979	270.9985131	0.61645254
980	271.0400383	0.409676273
981	271.0923941	1.9701381
982	271.2268371	3.701118817
983	271.9648706	0.425310117
984	272.1717171	0.580127233
985	272.2584702	3.14092605
986	272.7946543	0.440871422
987	272.9444195	0.362891595
988	273.1485994	3.052116
989	273.169654	2.99845305
990	273.2617419	3.143262483
991	273.9546607	0.335927283
992	274.092124	2.7036274
993	274.1219031	0.453828217
994	274.1835428	2.9224457
995	274.2741326	3.092299467
996	274.7917059	0.444489287
997	274.8240651	1.936965867
998	274.8812119	0.38750061
999	275.1100661	2.175508467
1000	275.1389814	2.3284805
1001	275.1713364	0.482310812
1002	275.2775718	3.090824233
1003	275.4961638	2.106249667
1004	276.1265557	2.3021911
